Time,rain_h,clear_h,cloudy_h,apparentTemperature_h,precipIntensity_h,dewPoint_h,humidity_h,windSpeed_h,uvIndex_h,visibility_h
2018-01-13 07:00:00,0,0,1,39.3,0.0,37.95,0.85,4.39,0.0,6.216
2018-01-13 08:00:00,0,0,1,37.81,0.0,38.59,0.86,7.6,0.0,5.592
2018-01-13 09:00:00,0,0,1,39.41,0.0,39.43,0.88,5.36,0.0,4.966
2018-01-13 10:00:00,0,0,1,39.6,0.0,39.98,0.86,7.17,0.0,4.358
2018-01-13 11:00:00,0,0,1,39.99,0.0,40.21,0.85,8.35,0.0,4.938
2018-01-13 12:00:00,0,0,1,41.67,0.0,40.07,0.84,5.39,1.0,5.596
2018-01-13 13:00:00,0,0,1,42.77,0.0,38.7,0.81,3.2,1.0,6.169
2018-01-13 14:00:00,0,0,1,41.07,0.0,38.44,0.8,5.25,0.0,5.761
2018-01-13 15:00:00,0,0,1,39.77,0.0,38.33,0.81,7.11,0.0,6.168
2018-01-13 16:00:00,0,0,1,40.26,0.0,38.14,0.81,5.5,0.0,5.755
2018-01-13 17:00:00,0,0,1,40.18,0.0,37.27,0.81,4.27,0.0,6.177
2018-01-13 18:00:00,0,0,1,38.61,0.0,36.61,0.8,6.18,0.0,6.003
2018-01-13 19:00:00,0,0,1,39.05,0.0,36.74,0.82,4.52,0.0,6.19
2018-01-13 20:00:00,0,0,1,37.83,0.0,36.57,0.82,5.64,0.0,5.609
2018-01-13 21:00:00,0,0,1,38.13,0.0,36.18,0.84,4.05,0.0,5.896
2018-01-13 22:00:00,0,0,1,36.43,0.0,35.6,0.82,6.15,0.0,5.56
2018-01-13 23:00:00,0,0,1,38.85,0.0,35.35,0.81,3.21,0.0,5.809
2018-01-14 00:00:00,0,0,1,37.69,0.0,34.68,0.81,3.79,0.0,6.197
2018-01-14 01:00:00,0,0,1,40.1,0.0,34.55,0.8,2.49,0.0,5.662
2018-01-14 02:00:00,0,0,1,36.76,0.0,34.62,0.82,4.26,0.0,5.477
2018-01-14 03:00:00,0,0,1,37.96,0.0,34.6,0.82,3.06,0.0,6.168
2018-01-14 04:00:00,0,0,1,39.7,0.0,34.74,0.82,2.94,0.0,5.463
2018-01-14 05:00:00,0,0,1,40.01,0.0,34.44,0.8,2.24,0.0,5.573
2018-01-14 06:00:00,0,0,1,40.01,0.0,34.33,0.8,1.13,0.0,6.196
2018-01-14 07:00:00,0,0,1,40.67,0.0,34.62,0.79,1.18,0.0,6.216
2018-01-14 08:00:00,0,0,1,40.58,0.0,34.7,0.79,1.6,0.0,6.177
2018-01-14 09:00:00,0,0,1,40.7,0.0,35.31,0.81,0.44,0.0,6.205
2018-01-14 10:00:00,0,0,1,41.92,0.0,35.7,0.78,1.27,0.0,6.216
2018-01-14 11:00:00,0,0,1,42.57,0.0,35.29,0.75,1.0,1.0,6.216
2018-01-14 12:00:00,0,0,1,42.84,0.0,36.18,0.77,1.35,1.0,5.966
2018-01-14 13:00:00,0,0,1,43.79,0.0,35.14,0.71,0.67,1.0,6.216
2018-01-14 14:00:00,0,0,1,44.41,0.0,35.3,0.7,1.29,0.0,6.216
2018-01-14 15:00:00,0,0,1,44.43,0.0,35.25,0.7,0.27,0.0,6.205
2018-01-14 16:00:00,0,0,1,43.46,0.0,34.9,0.72,1.49,0.0,6.205
2018-01-14 17:00:00,0,0,1,42.51,0.0,35.31,0.75,1.81,0.0,6.177
2018-01-14 18:00:00,0,0,1,42.35,0.0,35.55,0.77,2.06,0.0,6.208
2018-01-14 19:00:00,0,0,1,42.17,0.0,34.85,0.75,2.57,0.0,6.208
2018-01-14 20:00:00,0,0,1,39.6,0.0,35.92,0.78,4.23,0.0,6.051
2018-01-14 21:00:00,0,0,1,37.68,0.0,35.31,0.78,5.79,0.0,6.204
2018-01-14 22:00:00,0,0,1,36.99,0.0,34.62,0.77,6.74,0.0,6.194
2018-01-14 23:00:00,0,0,1,37.19,0.0,34.47,0.76,6.51,0.0,6.216
2018-01-15 00:00:00,0,0,1,37.98,0.0,35.59,0.79,5.63,0.0,6.216
2018-01-15 01:00:00,0,0,1,37.38,0.0,36.72,0.81,7.47,0.0,6.205
2018-01-15 02:00:00,0,0,1,38.22,0.0,38.27,0.83,8.22,0.0,6.216
2018-01-15 03:00:00,0,0,1,39.72,0.0,39.52,0.84,7.7,0.0,6.216
2018-01-15 04:00:00,0,0,1,39.65,0.0,40.66,0.86,9.43,0.0,5.647
2018-01-15 05:00:00,1,0,0,39.97,0.0044,42.88,0.9,12.26,0.0,5.446
2018-01-15 06:00:00,1,0,0,39.6,0.0126,43.33,0.91,13.98,0.0,5.58
2018-01-15 07:00:00,1,0,0,40.12,0.0131,43.57,0.89,16.15,0.0,5.85
2018-01-15 08:00:00,1,0,0,40.06,0.0071,44.09,0.91,16.04,0.0,6.07
2018-01-15 09:00:00,1,0,0,40.34,0.0037,44.67,0.93,15.42,0.0,4.546
2018-01-15 10:00:00,0,0,1,42.98,0.0015,45.99,0.92,12.79,0.0,2.369
2018-01-15 11:00:00,1,0,0,43.25,0.016,46.18,0.92,12.52,1.0,3.746
2018-01-15 12:00:00,1,0,0,45.28,0.0245,47.64,0.92,11.58,1.0,5.914
2018-01-15 13:00:00,1,0,0,50.93,0.005,48.78,0.92,12.4,1.0,6.206
2018-01-15 14:00:00,1,0,0,50.95,0.0019,48.68,0.92,12.35,0.0,6.216
2018-01-15 15:00:00,1,0,0,50.95,0.008,46.79,0.86,5.96,0.0,6.216
2018-01-15 16:00:00,0,0,1,46.42,0.0002,44.81,0.83,8.02,0.0,6.216
2018-01-15 17:00:00,1,0,0,44.14,0.0018,43.59,0.81,12.19,0.0,6.216
2018-01-15 18:00:00,0,0,1,43.1,0.0069,41.2,0.78,9.8,0.0,6.216
2018-01-15 19:00:00,0,1,0,42.78,0.0,40.35,0.81,5.7,0.0,6.216
2018-01-15 20:00:00,0,1,0,40.25,0.0,39.09,0.81,7.83,0.0,6.216
2018-01-15 21:00:00,0,1,0,37.63,0.0,39.0,0.83,11.71,0.0,6.216
2018-01-15 22:00:00,0,1,0,38.14,0.0,39.68,0.85,10.58,0.0,6.216
2018-01-15 23:00:00,0,1,0,40.78,0.0,38.42,0.81,5.23,0.0,6.216
2018-01-16 00:00:00,0,0,1,41.21,0.0,39.16,0.84,4.64,0.0,6.216
2018-01-16 01:00:00,0,1,0,39.52,0.0,39.46,0.84,7.84,0.0,6.216
2018-01-16 02:00:00,0,0,1,38.24,0.0,39.1,0.83,10.96,0.0,6.216
2018-01-16 03:00:00,0,0,1,41.02,0.0,38.98,0.83,4.7,0.0,6.216
2018-01-16 04:00:00,0,0,1,39.81,0.0,38.72,0.85,5.29,0.0,6.216
2018-01-16 05:00:00,0,0,1,37.48,0.0,38.07,0.82,10.38,0.0,6.216
2018-01-16 06:00:00,0,1,0,36.22,0.0,36.55,0.79,11.75,0.0,6.216
2018-01-16 07:00:00,0,0,1,37.77,0.0,36.02,0.78,7.2,0.0,6.216
2018-01-16 08:00:00,0,1,0,36.18,0.0,34.65,0.74,10.73,0.0,6.216
2018-01-16 09:00:00,0,1,0,37.07,0.0,34.46,0.74,8.05,0.0,6.216
2018-01-16 10:00:00,0,1,0,38.03,0.0,35.45,0.75,7.69,0.0,6.216
2018-01-16 11:00:00,0,1,0,39.22,0.0,34.82,0.69,9.37,1.0,6.216
2018-01-16 12:00:00,0,0,1,40.26,0.0,35.0,0.69,7.93,1.0,6.216
2018-01-16 13:00:00,0,0,1,40.75,0.0,34.13,0.66,7.42,1.0,6.216
2018-01-16 14:00:00,0,0,1,41.41,0.0,33.21,0.61,8.25,0.0,6.216
2018-01-16 15:00:00,0,0,1,40.89,0.0,31.21,0.59,6.71,0.0,6.216
2018-01-16 16:00:00,0,1,0,40.82,0.0,32.25,0.65,4.03,0.0,6.216
2018-01-16 17:00:00,0,1,0,35.75,0.0,33.63,0.72,11.12,0.0,6.216
2018-01-16 18:00:00,0,1,0,36.11,0.0,33.56,0.76,6.49,0.0,6.216
2018-01-16 19:00:00,0,0,1,32.83,0.0002,33.97,0.83,8.39,0.0,6.216
2018-01-16 20:00:00,0,1,0,33.83,0.0,33.8,0.83,6.14,0.0,6.216
2018-01-16 21:00:00,0,1,0,33.09,0.0,33.79,0.85,6.38,0.0,6.216
2018-01-16 22:00:00,0,1,0,33.04,0.0,32.98,0.81,6.82,0.0,6.216
2018-01-16 23:00:00,0,1,0,32.7,0.0,31.85,0.78,7.1,0.0,6.216
2018-01-17 00:00:00,0,0,1,30.74,0.0,31.48,0.77,10.73,0.0,6.216
2018-01-17 01:00:00,0,1,0,33.37,0.0,30.54,0.76,5.13,0.0,6.216
2018-01-17 02:00:00,0,1,0,31.29,0.0,29.63,0.74,7.37,0.0,6.216
2018-01-17 03:00:00,0,1,0,32.36,0.0,30.14,0.75,6.44,0.0,6.216
2018-01-17 04:00:00,0,1,0,30.8,0.0,30.1,0.77,7.63,0.0,6.216
2018-01-17 05:00:00,0,1,0,31.7,0.0,29.57,0.74,6.77,0.0,6.216
2018-01-17 06:00:00,0,1,0,32.32,0.0,29.88,0.74,6.71,0.0,6.216
2018-01-17 07:00:00,0,1,0,30.52,0.0,30.21,0.72,12.44,0.0,6.216
2018-01-17 08:00:00,0,1,0,32.5,0.0,30.64,0.73,8.91,0.0,6.216
2018-01-17 09:00:00,0,1,0,31.85,0.0,32.16,0.75,13.12,0.0,6.216
2018-01-17 10:00:00,0,1,0,34.57,0.0,32.03,0.7,10.77,0.0,6.216
2018-01-17 11:00:00,0,1,0,37.13,0.0,32.6,0.66,11.74,1.0,6.216
2018-01-17 12:00:00,0,1,0,39.39,0.0,33.32,0.64,9.97,1.0,6.216
2018-01-17 13:00:00,0,1,0,39.12,0.0,32.45,0.61,11.63,1.0,6.216
2018-01-17 14:00:00,0,0,1,42.08,0.0,31.86,0.58,6.96,0.0,6.216
2018-01-17 15:00:00,0,0,1,39.0,0.0,32.23,0.61,12.01,0.0,6.216
2018-01-17 16:00:00,0,0,1,39.85,0.0,32.42,0.62,8.83,0.0,6.216
2018-01-17 17:00:00,0,0,1,40.92,0.0,32.46,0.65,4.67,0.0,6.216
2018-01-17 18:00:00,0,1,0,37.06,0.0,33.34,0.72,7.57,0.0,6.216
2018-01-17 19:00:00,0,1,0,38.52,0.0,33.81,0.73,4.95,0.0,6.216
2018-01-17 20:00:00,0,1,0,38.48,0.0,34.55,0.73,6.52,0.0,6.216
2018-01-17 21:00:00,0,1,0,36.09,0.0,35.06,0.76,10.39,0.0,6.216
2018-01-17 22:00:00,0,0,1,37.36,0.0,36.91,0.8,9.09,0.0,6.216
2018-01-17 23:00:00,1,0,0,37.44,0.0003,38.88,0.86,8.74,0.0,5.582
2018-01-18 00:00:00,1,0,0,38.06,0.0116,41.84,0.9,13.64,0.0,4.917
2018-01-18 01:00:00,1,0,0,40.98,0.0135,44.81,0.92,14.91,0.0,3.818
2018-01-18 02:00:00,1,0,0,43.95,0.0068,47.25,0.91,16.34,0.0,4.06
2018-01-18 03:00:00,0,0,1,51.27,0.0007,46.08,0.82,18.69,0.0,6.216
2018-01-18 04:00:00,1,0,0,52.87,0.0013,44.5,0.73,21.43,0.0,6.216
2018-01-18 05:00:00,1,0,0,51.67,0.0033,40.9,0.67,15.51,0.0,6.216
2018-01-18 06:00:00,0,0,1,43.81,0.0002,37.63,0.63,17.71,0.0,6.216
2018-01-18 07:00:00,0,0,1,42.59,0.0,35.78,0.63,11.3,0.0,6.216
2018-01-18 08:00:00,0,0,1,39.75,0.0,34.72,0.66,11.51,0.0,6.216
2018-01-18 09:00:00,0,1,0,39.74,0.0,35.18,0.7,8.63,0.0,6.216
2018-01-18 10:00:00,0,1,0,41.23,0.0,34.97,0.67,7.47,0.0,6.216
2018-01-18 11:00:00,0,1,0,43.01,0.0,35.24,0.65,6.84,1.0,6.216
2018-01-18 12:00:00,0,0,1,44.09,0.0,37.36,0.68,7.38,1.0,6.216
2018-01-18 13:00:00,0,0,1,42.67,0.0,37.47,0.67,12.13,1.0,6.216
2018-01-18 14:00:00,0,0,1,44.06,0.0,37.58,0.67,8.69,0.0,6.216
2018-01-18 15:00:00,0,0,1,43.61,0.0,37.66,0.68,8.67,0.0,6.216
2018-01-18 16:00:00,0,0,1,44.46,0.0,37.95,0.71,5.09,0.0,6.216
2018-01-18 17:00:00,0,0,1,43.49,0.0007,37.79,0.76,3.53,0.0,6.216
2018-01-18 18:00:00,0,0,1,40.45,0.0,36.75,0.75,6.17,0.0,6.216
2018-01-18 19:00:00,0,0,1,38.07,0.0,35.76,0.75,8.95,0.0,6.216
2018-01-18 20:00:00,0,0,1,40.51,0.0,35.27,0.76,3.49,0.0,6.216
2018-01-18 21:00:00,0,0,1,37.09,0.0,33.88,0.75,6.23,0.0,6.216
2018-01-18 22:00:00,0,1,0,36.63,0.0,33.12,0.75,5.47,0.0,6.216
2018-01-18 23:00:00,0,1,0,35.14,0.0,32.96,0.78,5.87,0.0,6.216
2018-01-19 00:00:00,0,1,0,35.79,0.0,31.59,0.76,3.77,0.0,6.216
2018-01-19 01:00:00,0,1,0,35.36,0.0,32.32,0.81,3.14,0.0,6.216
2018-01-19 02:00:00,0,1,0,31.93,0.0,31.97,0.83,5.74,0.0,6.216
2018-01-19 03:00:00,0,1,0,32.04,0.0,31.8,0.84,4.97,0.0,6.216
2018-01-19 04:00:00,0,1,0,31.98,0.0,31.91,0.86,4.45,0.0,6.216
2018-01-19 05:00:00,0,1,0,31.58,0.0,31.48,0.87,3.87,0.0,6.216
2018-01-19 06:00:00,0,1,0,35.37,0.0,31.62,0.86,2.28,0.0,6.216
2018-01-19 07:00:00,0,1,0,34.72,0.0,31.57,0.88,2.49,0.0,6.216
2018-01-19 08:00:00,0,1,0,34.52,0.0,31.5,0.89,2.11,0.0,6.216
2018-01-19 09:00:00,0,1,0,30.99,0.0,32.21,0.88,4.99,0.0,6.216
2018-01-19 10:00:00,0,1,0,34.12,0.0,33.62,0.83,5.41,0.0,6.216
2018-01-19 11:00:00,0,1,0,36.49,0.0,33.57,0.74,7.13,1.0,6.216
2018-01-19 12:00:00,0,1,0,37.15,0.0,34.46,0.71,11.26,1.0,6.216
2018-01-19 13:00:00,0,1,0,39.47,0.0,34.03,0.68,7.89,1.0,6.216
2018-01-19 14:00:00,0,0,1,39.96,0.0,33.99,0.67,7.15,0.0,6.216
2018-01-19 15:00:00,0,0,1,39.74,0.0,32.78,0.65,7.35,0.0,6.216
2018-01-19 16:00:00,0,0,1,37.93,0.0,32.5,0.66,8.43,0.0,6.216
2018-01-19 17:00:00,0,1,0,37.64,0.0,33.36,0.72,6.13,0.0,6.216
2018-01-19 18:00:00,0,1,0,36.65,0.0,32.86,0.73,5.95,0.0,6.216
2018-01-19 19:00:00,0,1,0,36.21,0.0,32.62,0.75,5.25,0.0,6.216
2018-01-19 20:00:00,0,1,0,34.68,0.0,32.43,0.76,6.72,0.0,6.216
2018-01-19 21:00:00,0,1,0,33.66,0.0,32.48,0.78,6.84,0.0,6.216
2018-01-19 22:00:00,0,1,0,34.57,0.0,33.16,0.8,5.44,0.0,6.216
2018-01-19 23:00:00,0,1,0,34.41,0.0,32.86,0.83,4.04,0.0,6.216
2018-01-20 00:00:00,0,1,0,37.42,0.0,32.93,0.84,2.58,0.0,6.216
2018-01-20 01:00:00,0,1,0,37.99,0.0,32.34,0.8,2.34,0.0,6.216
2018-01-20 02:00:00,0,1,0,38.21,0.0,33.34,0.82,1.92,0.0,6.216
2018-01-20 03:00:00,0,1,0,35.03,0.0,33.73,0.86,3.47,0.0,6.216
2018-01-20 04:00:00,0,1,0,33.42,0.0,34.01,0.85,5.95,0.0,6.216
2018-01-20 05:00:00,0,0,1,38.14,0.0,34.51,0.87,2.55,0.0,6.216
2018-01-20 06:00:00,0,0,1,36.67,0.0,35.32,0.86,3.66,0.0,6.216
2018-01-20 07:00:00,0,0,1,39.28,0.0,36.04,0.88,2.63,0.0,6.216
2018-01-20 08:00:00,1,0,0,39.22,0.0018,36.19,0.89,1.92,0.0,6.204
2018-01-20 09:00:00,1,0,0,37.01,0.009,36.68,0.9,3.51,0.0,4.912
2018-01-20 10:00:00,1,0,0,38.95,0.02,37.03,0.93,2.27,0.0,2.243
2018-01-20 11:00:00,1,0,0,36.53,0.0109,37.69,0.93,4.12,1.0,6.046
2018-01-20 12:00:00,1,0,0,35.61,0.0094,37.88,0.93,5.55,1.0,5.854
2018-01-20 13:00:00,0,0,1,40.12,0.0012,37.94,0.92,2.3,1.0,3.567
2018-01-20 14:00:00,1,0,0,40.13,0.0039,38.42,0.94,1.99,0.0,3.536
2018-01-20 15:00:00,1,0,0,36.51,0.0385,38.25,0.94,4.65,0.0,4.211
2018-01-20 16:00:00,1,0,0,36.07,0.0129,37.96,0.93,5.32,0.0,3.703
2018-01-20 17:00:00,1,0,0,34.4,0.0052,36.36,0.93,5.14,0.0,6.115
2018-01-20 18:00:00,0,0,1,34.67,0.0,36.1,0.92,4.49,0.0,6.194
2018-01-20 19:00:00,0,0,1,32.28,0.0,35.93,0.94,6.81,0.0,6.156
2018-01-20 20:00:00,0,0,1,32.75,0.0,35.86,0.94,5.9,0.0,6.144
2018-01-20 21:00:00,0,0,1,31.82,0.0,34.85,0.92,6.6,0.0,6.19
2018-01-20 22:00:00,0,0,1,33.88,0.0,34.84,0.92,3.8,0.0,6.19
2018-01-20 23:00:00,0,0,1,33.36,0.0,34.2,0.91,4.05,0.0,6.052
2018-01-21 00:00:00,0,0,1,36.64,0.0,34.12,0.9,1.57,0.0,5.873
2018-01-21 01:00:00,0,0,1,33.35,0.0,33.68,0.9,3.84,0.0,5.182
2018-01-21 02:00:00,0,0,1,35.47,0.0,33.47,0.92,2.77,0.0,5.547
2018-01-21 03:00:00,0,0,1,34.54,0.0,32.27,0.91,2.93,0.0,4.903
2018-01-21 04:00:00,0,0,1,34.41,0.0,32.27,0.92,2.32,0.0,4.268
2018-01-21 05:00:00,0,1,0,34.59,0.0,32.75,0.93,1.12,0.0,4.284
2018-01-21 06:00:00,0,0,1,34.89,0.0,32.93,0.92,0.26,0.0,3.48
2018-01-21 07:00:00,0,1,0,34.81,0.0,33.38,0.94,0.39,0.0,4.289
2018-01-21 08:00:00,0,1,0,34.82,0.0,33.33,0.94,0.86,0.0,3.366
2018-01-21 09:00:00,0,0,1,35.49,0.0,33.92,0.94,1.44,0.0,3.604
2018-01-21 10:00:00,0,0,0,32.36,0.0005,33.98,0.94,3.88,0.0,1.68
2018-01-21 11:00:00,0,0,0,32.91,0.0042,34.15,0.94,3.53,1.0,2.268
2018-01-21 12:00:00,1,0,0,31.45,0.0106,33.92,0.93,4.94,1.0,2.042
2018-01-21 13:00:00,1,0,0,28.84,0.0171,33.32,0.94,7.43,1.0,1.629
2018-01-21 14:00:00,1,0,0,29.26,0.0209,34.13,0.94,8.07,0.0,2.277
2018-01-21 15:00:00,1,0,0,31.73,0.021,36.29,0.95,7.96,0.0,4.919
2018-01-21 16:00:00,1,0,0,35.95,0.0131,38.17,0.94,5.43,0.0,5.534
2018-01-21 17:00:00,1,0,0,39.4,0.0115,39.29,0.93,3.14,0.0,2.501
2018-01-21 18:00:00,1,0,0,39.12,0.0406,40.45,0.95,4.34,0.0,4.254
2018-01-21 19:00:00,1,0,0,39.8,0.0496,40.88,0.95,4.02,0.0,3.263
2018-01-21 20:00:00,1,0,0,41.6,0.0162,42.18,0.96,3.48,0.0,4.832
2018-01-21 21:00:00,0,0,1,44.24,0.0,46.64,0.96,7.47,0.0,5.87
2018-01-21 22:00:00,0,0,1,47.54,0.0,48.71,0.96,5.78,0.0,6.051
2018-01-21 23:00:00,0,0,1,50.92,0.0,49.28,0.94,7.56,0.0,5.891
2018-01-22 00:00:00,0,0,1,50.94,0.0,49.13,0.93,4.14,0.0,6.216
2018-01-22 01:00:00,0,0,1,50.56,0.0,48.19,0.92,7.91,0.0,6.213
2018-01-22 02:00:00,0,0,1,47.33,0.0,48.2,0.94,6.46,0.0,6.216
2018-01-22 03:00:00,0,0,1,48.4,0.0,46.76,0.9,3.98,0.0,6.216
2018-01-22 04:00:00,0,0,1,47.46,0.0,46.2,0.89,4.91,0.0,6.216
2018-01-22 05:00:00,0,0,1,46.96,0.0,44.74,0.88,3.84,0.0,6.216
2018-01-22 06:00:00,0,0,1,45.91,0.0,44.56,0.89,4.2,0.0,6.215
2018-01-22 07:00:00,0,0,1,47.45,0.0,44.08,0.88,2.36,0.0,6.216
2018-01-22 08:00:00,0,0,1,44.56,0.0,43.88,0.9,4.44,0.0,6.216
2018-01-22 09:00:00,0,1,0,44.21,0.0,42.4,0.86,4.56,0.0,6.216
2018-01-22 10:00:00,0,0,1,45.17,0.0,43.51,0.88,4.11,0.0,6.216
2018-01-22 11:00:00,0,0,1,45.29,0.0,43.11,0.82,6.84,1.0,6.216
2018-01-22 12:00:00,0,0,1,48.55,0.0,43.01,0.78,3.75,1.0,6.216
2018-01-22 13:00:00,0,0,1,48.73,0.0,42.48,0.76,3.92,1.0,6.216
2018-01-22 14:00:00,0,0,1,47.57,0.0,41.19,0.72,5.88,0.0,6.216
2018-01-22 15:00:00,0,0,1,45.71,0.0,40.45,0.7,9.92,0.0,6.216
2018-01-22 16:00:00,0,0,1,48.87,0.0,40.81,0.72,3.45,0.0,6.216
2018-01-22 17:00:00,0,0,1,46.47,0.0,39.07,0.68,6.29,0.0,6.216
2018-01-22 18:00:00,0,0,1,47.41,0.0,39.56,0.71,3.71,0.0,6.216
2018-01-22 19:00:00,0,0,1,48.36,0.0,39.73,0.72,2.21,0.0,6.216
2018-01-22 20:00:00,0,0,1,46.23,0.0,39.13,0.73,3.57,0.0,6.216
2018-01-22 21:00:00,0,0,1,44.88,0.0,39.28,0.76,3.87,0.0,6.216
2018-01-22 22:00:00,0,0,1,44.03,0.0,39.42,0.77,4.86,0.0,6.216
2018-01-22 23:00:00,0,0,1,46.59,0.0,39.56,0.76,2.35,0.0,6.216
2018-01-23 00:00:00,0,0,1,44.84,0.0,40.6,0.8,4.11,0.0,6.216
2018-01-23 01:00:00,0,0,1,44.12,0.0,40.72,0.79,5.56,0.0,6.216
2018-01-23 02:00:00,0,0,1,43.99,0.0,40.85,0.79,5.92,0.0,6.216
2018-01-23 03:00:00,0,0,1,44.78,0.0,40.86,0.79,4.81,0.0,6.216
2018-01-23 04:00:00,0,0,1,44.05,0.0,41.3,0.79,6.91,0.0,6.216
2018-01-23 05:00:00,0,0,1,43.99,0.0,42.12,0.83,6.3,0.0,6.216
2018-01-23 06:00:00,0,0,1,44.51,0.0,42.63,0.83,6.35,0.0,6.216
2018-01-23 07:00:00,0,0,1,44.9,0.0,45.23,0.88,8.57,0.0,6.216
2018-01-23 08:00:00,0,0,1,44.24,0.0,45.76,0.9,10.31,0.0,6.216
2018-01-23 09:00:00,0,0,1,44.51,0.0,46.67,0.91,11.16,0.0,6.136
2018-01-23 10:00:00,0,0,1,45.46,0.0009,47.3,0.91,10.7,0.0,5.969
2018-01-23 11:00:00,0,0,1,52.14,0.0,48.74,0.88,11.72,1.0,6.147
2018-01-23 12:00:00,0,0,1,52.9,0.0,50.38,0.91,9.39,1.0,6.158
2018-01-23 13:00:00,0,0,1,53.68,0.0,51.03,0.91,10.84,1.0,6.158
2018-01-23 14:00:00,0,0,1,54.59,0.0,50.91,0.87,12.08,0.0,5.966
2018-01-23 15:00:00,0,0,1,54.82,0.0,51.11,0.87,12.63,0.0,6.216
2018-01-23 16:00:00,0,0,1,54.67,0.0,51.05,0.88,9.32,0.0,6.216
2018-01-23 17:00:00,0,0,1,54.0,0.0,50.89,0.89,11.78,0.0,6.064
2018-01-23 18:00:00,0,0,1,54.5,0.0,50.78,0.87,11.59,0.0,6.216
2018-01-23 19:00:00,0,0,1,54.47,0.0,51.2,0.89,11.82,0.0,6.216
2018-01-23 20:00:00,0,0,1,54.28,0.0,50.5,0.87,4.44,0.0,6.216
2018-01-23 21:00:00,0,0,1,53.35,0.0,49.9,0.88,10.12,0.0,6.216
2018-01-23 22:00:00,0,0,1,51.97,0.0,48.89,0.89,7.72,0.0,6.216
2018-01-23 23:00:00,0,0,1,51.86,0.0,48.22,0.87,8.83,0.0,6.216
2018-01-24 00:00:00,0,0,1,51.87,0.0,47.54,0.85,10.52,0.0,6.216
2018-01-24 01:00:00,0,0,1,51.9,0.0,47.1,0.84,11.53,0.0,6.216
2018-01-24 02:00:00,0,0,1,52.61,0.0,48.39,0.86,12.85,0.0,6.216
2018-01-24 03:00:00,0,0,1,52.99,0.0,48.92,0.86,11.76,0.0,6.216
2018-01-24 04:00:00,0,0,1,53.52,0.0,50.3,0.89,13.59,0.0,6.216
2018-01-24 05:00:00,0,0,1,53.65,0.0003,50.65,0.9,14.85,0.0,6.216
2018-01-24 06:00:00,0,0,1,54.68,0.0004,50.71,0.86,16.5,0.0,6.216
2018-01-24 07:00:00,0,0,1,54.87,0.0005,51.46,0.88,17.5,0.0,6.092
2018-01-24 08:00:00,0,0,1,55.32,0.0005,51.78,0.88,19.23,0.0,6.145
2018-01-24 09:00:00,0,0,1,55.29,0.0002,51.64,0.88,20.34,0.0,6.014
2018-01-24 10:00:00,0,0,1,54.94,0.0009,51.43,0.88,20.09,0.0,6.216
2018-01-24 11:00:00,0,0,1,55.47,0.0005,51.16,0.85,21.65,1.0,6.051
2018-01-24 12:00:00,0,0,1,54.78,0.0019,51.24,0.88,21.71,1.0,3.942
2018-01-24 13:00:00,1,0,0,53.46,0.0082,49.8,0.87,10.56,1.0,3.94
2018-01-24 14:00:00,1,0,0,44.21,0.0749,46.04,0.91,9.82,1.0,2.486
2018-01-24 15:00:00,1,0,0,44.27,0.0411,44.74,0.9,6.86,0.0,4.151
2018-01-24 16:00:00,1,0,0,41.26,0.03,43.45,0.91,9.39,0.0,6.164
2018-01-24 17:00:00,1,0,0,41.09,0.0119,42.62,0.9,8.21,0.0,6.216
2018-01-24 18:00:00,1,0,0,39.71,0.0146,41.65,0.89,9.44,0.0,6.216
2018-01-24 19:00:00,1,0,0,37.98,0.0017,41.01,0.89,12.2,0.0,6.216
2018-01-24 20:00:00,0,0,1,39.75,0.0,41.41,0.88,9.23,0.0,6.216
2018-01-24 21:00:00,0,0,1,39.62,0.0,41.58,0.89,9.79,0.0,6.216
2018-01-24 22:00:00,0,0,1,40.44,0.0,41.59,0.89,7.68,0.0,6.216
2018-01-24 23:00:00,0,0,1,39.5,0.0002,42.04,0.89,10.81,0.0,6.216
2018-01-25 00:00:00,0,1,0,40.32,0.0,42.26,0.9,9.06,0.0,6.216
2018-01-25 01:00:00,0,1,0,40.38,0.0,41.93,0.89,8.59,0.0,6.216
2018-01-25 02:00:00,0,1,0,40.51,0.0,41.49,0.88,8.08,0.0,6.216
2018-01-25 03:00:00,0,1,0,40.85,0.0,41.31,0.87,7.27,0.0,6.216
2018-01-25 04:00:00,0,1,0,40.23,0.0,41.35,0.88,8.11,0.0,6.216
2018-01-25 05:00:00,0,0,1,39.91,0.0,41.39,0.9,7.38,0.0,6.216
2018-01-25 06:00:00,0,1,0,41.06,0.0,41.17,0.89,5.4,0.0,6.216
2018-01-25 07:00:00,0,1,0,39.58,0.0,40.7,0.89,7.09,0.0,6.216
2018-01-25 08:00:00,0,1,0,39.11,0.0,39.95,0.88,6.63,0.0,6.216
2018-01-25 09:00:00,0,1,0,40.18,0.0,40.54,0.87,6.7,0.0,6.216
2018-01-25 10:00:00,0,1,0,41.5,0.0,41.9,0.86,8.42,0.0,6.216
2018-01-25 11:00:00,0,1,0,44.3,0.0,42.0,0.78,10.0,1.0,6.216
2018-01-25 12:00:00,0,0,1,45.24,0.0,41.51,0.74,11.05,1.0,6.216
2018-01-25 13:00:00,0,0,1,50.38,0.0,40.59,0.69,8.01,1.0,6.216
